date,location_id,location_name,latitude,longitude,soil_moisture_m3m3,soil_moisture_source
2020-08-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.11702,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.118908,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.125655,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.118895,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.133829,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.123762,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.13444,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.122537,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.10402,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.173277,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.175417,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-09-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.157871,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.159922,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.158124,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.160335,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.185657,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.253471,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.21336,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.230838,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.39969,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.252694,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.213253,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-10-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.293724,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.273757,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.220019,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.208638,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.281236,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.23815,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.240964,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.350835,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.234759,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.249572,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.272367,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-11-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.203578,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.190614,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.235426,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.318626,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.261917,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.255513,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.273818,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.189196,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.248398,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.272815,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.270877,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2020-12-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.319371,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.234852,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.213385,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.244024,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.233831,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.212897,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.304749,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.255874,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.307317,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.225357,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.255806,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-01-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.239132,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-02-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.278709,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-02-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.267904,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-02-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.276165,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-02-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.244847,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-02-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.368632,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-02-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.307861,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-02-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.322782,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-02-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.240304,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-02-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.308945,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-02-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.335981,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.320296,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.24613,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.303565,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2622,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.27622,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.252278,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.331128,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.317043,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.296206,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.250137,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.227783,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-03-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.215469,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.223404,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.184012,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.243654,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.216998,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.176231,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.196919,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.194171,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.204415,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.16908,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.183151,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-04-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.185379,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.192064,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.187247,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.173343,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.156796,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.163271,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.150519,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.154674,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.141342,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.181362,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.172218,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.16345,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-05-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.155728,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.154614,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.144435,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.148586,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.161287,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.156792,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.165073,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.161857,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.152378,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.141353,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.157692,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-06-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.124551,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.126576,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.131377,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.130604,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.134385,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.121866,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.120687,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.125288,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.096994,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.106131,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.116562,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-07-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.088178,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.104587,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.121029,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.114188,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.119819,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.119895,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.116684,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.117785,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.117457,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.10995,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.103419,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.119798,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-08-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.128342,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.12184,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.120485,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.116869,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.184071,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.167335,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.219424,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.18588,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.184312,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.162498,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.315293,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-09-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.22482,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-10-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.252146,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-10-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.222858,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-10-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.226472,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-10-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.232436,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2021-10-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.231873,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
