date,soy_price_brl_bag,soy_price_usd_bag,target_source,target_series_name,target_frequency
2009-03-18,47.85,21.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-03-19,47.87,21.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-03-20,48.18,21.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-03-23,49.3,21.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-03-24,49.34,22.01,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-03-25,49.01,21.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-03-26,48.32,21.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-03-27,47.41,20.69,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-03-30,47.33,20.3,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-03-31,48.82,21.06,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-01,48.91,21.44,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-02,48.91,21.89,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-03,48.73,22.09,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-06,48.93,22.06,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-07,49.22,22.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-08,49.45,22.44,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-09,49.54,22.81,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-13,49.43,22.78,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-14,50.3,22.92,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-15,50.64,23.05,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-16,50.99,23.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-17,51.9,23.69,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-20,51.5,22.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-22,51.62,23.44,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-23,51.7,23.3,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-24,51.18,23.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-27,50.28,22.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-28,49.19,22.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-29,49.45,22.74,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-04-30,51.34,23.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-04,53.12,24.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-05,53.19,24.76,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-06,53.06,25.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-07,52.7,24.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-08,51.53,24.92,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-11,51.2,24.87,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-12,51.71,24.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-13,53.06,25.2,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-14,53.41,25.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-15,53.51,25.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-18,53.4,25.72,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-19,53.4,26.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-20,52.98,26.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-21,52.88,25.99,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-22,53.01,26.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-25,52.96,26.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-26,52.5,26.01,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-27,52.87,26.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-28,52.96,26.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-05-29,52.17,26.48,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-01,52.44,26.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-02,52.07,27.06,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-03,52.0,26.49,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-04,52.78,27.18,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-05,53.19,27.18,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-08,53.72,27.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-09,53.37,27.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-10,53.44,27.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-12,52.44,27.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-15,51.19,26.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-16,51.18,26.02,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-17,52.25,26.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-18,52.36,26.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-19,51.81,26.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-22,51.42,25.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-23,51.93,26.2,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-24,52.18,26.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-25,52.63,27.04,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-26,52.33,26.99,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-29,52.53,26.75,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-06-30,52.47,26.71,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-01,53.27,27.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-02,53.74,27.53,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-03,53.25,27.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-06,52.98,27.03,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-07,50.98,25.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-08,50.18,24.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-09,49.93,25.07,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-10,50.29,25.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-13,50.03,25.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-14,49.7,25.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-15,49.66,25.66,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-16,47.94,24.84,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-17,47.67,24.72,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-20,47.54,24.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-21,47.22,24.76,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-22,47.21,24.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-23,47.69,25.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-24,48.21,25.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-27,48.27,25.74,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-28,49.43,26.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-29,49.89,26.2,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-30,51.87,27.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-07-31,51.56,27.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-03,51.75,28.2,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-04,51.55,28.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-05,51.08,28.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-06,50.97,27.74,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-07,51.27,28.11,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-10,50.58,27.35,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-11,51.46,27.92,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-12,51.2,27.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-13,51.13,27.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-14,50.28,27.14,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-17,48.59,26.01,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-18,47.86,25.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-19,47.67,25.84,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-20,48.0,26.04,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-21,48.23,26.34,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-24,49.4,26.78,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-25,49.82,26.83,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-26,50.02,26.88,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-27,50.23,26.93,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-28,50.43,26.79,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-08-31,49.7,26.31,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-01,49.21,25.83,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-02,48.4,25.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-03,48.5,25.99,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-04,47.88,26.02,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-08,48.67,26.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-09,48.22,26.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-10,47.21,25.93,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-11,46.4,25.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-14,46.3,25.54,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-15,46.25,25.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-16,47.0,26.11,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-17,46.4,25.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-18,46.5,25.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-21,45.5,25.06,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-22,45.0,25.03,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-23,44.64,24.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-24,44.8,24.83,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-25,43.4,24.14,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-28,44.1,24.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-29,43.6,24.32,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-09-30,43.62,24.62,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-01,43.72,24.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-02,43.25,24.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-05,43.28,24.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-06,43.83,25.02,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-07,44.1,25.11,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-08,44.17,25.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-09,44.17,25.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-13,44.5,25.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-14,44.6,26.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-15,45.08,26.54,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-16,44.25,25.88,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-19,44.5,26.01,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-20,44.0,25.23,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-21,44.0,25.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-22,44.13,25.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-23,44.5,25.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-26,43.42,24.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-27,44.13,25.37,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-28,43.41,24.73,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-29,43.17,24.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-10-30,43.0,24.49,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-03,42.67,24.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-04,43.83,25.37,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-05,44.25,25.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-06,43.73,25.44,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-09,43.67,25.67,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-10,42.83,24.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-11,42.2,24.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-12,42.5,24.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-13,41.25,23.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-16,42.25,24.71,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-17,41.25,24.02,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-18,40.63,23.66,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-19,41.57,23.97,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-20,41.86,24.14,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-23,41.1,23.78,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-24,40.9,23.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-25,40.92,23.71,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-26,41.08,23.48,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-27,40.83,23.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-11-30,40.92,23.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-01,41.17,23.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-02,40.95,23.78,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-03,40.43,23.66,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-04,40.58,23.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-07,41.17,23.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-08,41.83,23.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-09,42.0,23.72,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-10,41.5,23.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-11,41.38,23.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-14,41.67,23.92,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-15,40.5,23.1,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-16,41.38,23.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-17,41.5,23.18,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-18,41.67,23.37,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-21,41.33,23.16,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-22,41.33,23.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-23,41.33,23.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-28,42.0,24.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-29,42.0,24.1,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2009-12-30,42.0,24.1,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-04,42.0,24.42,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-05,42.0,24.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-06,41.5,23.86,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-07,42.0,24.07,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-08,42.0,24.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-11,40.4,23.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-12,41.0,23.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-13,41.0,23.3,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-14,40.0,22.66,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-15,40.0,22.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-18,40.0,22.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-19,39.6,22.35,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-20,39.33,21.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-21,39.13,21.74,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-22,39.22,21.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-25,39.4,21.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-26,39.07,21.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-27,39.0,20.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-28,38.88,20.82,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-01-29,38.8,20.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-01,38.12,20.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-02,38.04,20.79,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-03,37.78,20.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-04,37.66,20.0,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-05,37.65,19.92,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-08,38.09,20.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-09,37.77,20.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-10,37.93,20.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-11,38.29,20.71,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-12,38.42,20.62,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-17,38.15,20.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-18,38.17,20.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-19,38.34,21.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-22,38.45,21.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-23,39.18,21.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-24,38.97,21.34,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-25,38.6,21.08,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-02-26,38.73,21.44,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-01,38.27,21.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-02,38.06,21.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-03,38.32,21.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-04,37.54,20.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-05,37.0,20.72,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-08,36.99,20.69,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-09,37.11,20.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-10,37.25,21.03,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-11,36.75,20.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-12,36.38,20.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-15,36.16,20.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-16,36.54,20.72,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-17,36.56,20.71,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-18,36.97,20.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-19,37.44,20.79,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-22,38.0,21.11,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-23,37.88,21.32,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-24,37.53,20.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-25,37.58,20.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-26,37.76,20.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-29,38.36,21.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-30,38.04,21.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-03-31,37.34,20.97,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-01,36.31,20.53,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-05,36.14,20.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-06,36.23,20.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-07,36.53,20.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-08,36.91,20.76,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-09,37.3,21.03,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-12,37.3,21.23,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-13,37.53,21.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-14,37.23,21.31,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-15,37.26,21.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-16,37.66,21.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-19,37.61,21.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-20,37.7,21.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-22,38.35,21.75,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-23,38.74,22.0,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-26,38.39,22.0,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-27,38.04,21.55,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-28,37.95,21.67,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-29,37.84,21.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-04-30,37.66,21.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-03,37.67,21.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-04,37.84,21.49,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-05,38.43,21.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-06,39.1,21.09,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-07,38.97,21.08,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-10,37.76,21.3,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-11,37.62,21.07,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-12,37.76,21.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-13,37.83,21.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-14,38.14,21.13,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-17,38.05,21.02,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-18,38.01,20.86,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-19,38.63,21.03,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-20,39.37,21.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-21,39.04,20.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-24,39.01,20.93,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-25,39.07,20.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-26,38.62,20.81,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-27,38.58,21.13,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-28,38.41,21.23,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-05-31,38.44,21.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-01,38.03,20.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-02,38.39,21.02,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-04,38.95,20.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-07,39.07,20.79,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-08,39.22,21.1,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-09,39.32,21.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-10,38.72,21.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-11,38.34,21.11,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-14,38.77,21.44,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-15,38.8,21.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-16,38.79,21.67,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-17,38.69,21.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-18,38.57,21.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-21,38.59,21.76,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-22,38.78,21.76,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-23,39.36,21.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-24,39.29,21.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-25,39.07,21.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-28,39.13,21.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-29,39.57,21.86,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-06-30,39.62,21.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-07-01,39.55,22.04,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-07-02,39.53,22.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-07-05,39.39,22.17,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2010-07-06,39.55,22.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
