date,location_id,location_name,latitude,longitude,ndvi,ndvi_source
2014-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4204,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2014-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3676,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2014-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3588,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2014-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3876,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2014-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4385,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2014-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4171,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2014-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.5128,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2014-12-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4404,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4404,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4276,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.706,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4056,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-03-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.1865,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-03-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.5272,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-04-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4558,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-04-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4546,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-05-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4604,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-05-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4403,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-06-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3636,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-06-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3702,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-07-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4496,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-07-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3663,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-08-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3741,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3902,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3351,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3547,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3817,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3424,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4236,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3877,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2015-12-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4083,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3401,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3901,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4419,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4238,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-03-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4902,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-03-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4611,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-04-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4134,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-04-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4272,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-05-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4354,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-05-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4079,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-06-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4126,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-06-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3288,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-07-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3292,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-07-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3387,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-08-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3478,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-08-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3532,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-09-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3758,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-09-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3459,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-10-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3811,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-10-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3953,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-11-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4341,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-12-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.413,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2016-12-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4107,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.503,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3681,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4044,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.39,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-03-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4437,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-03-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.5079,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-04-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.48,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-04-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4368,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-05-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4051,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-05-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.432,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-06-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4081,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-06-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3914,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-07-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3748,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-07-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3435,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-08-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3592,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3452,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3637,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3579,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3983,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4953,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3429,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2076,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2017-12-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4452,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4016,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4412,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4108,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.5447,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-03-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.5992,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-03-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.5349,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-04-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4683,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-04-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4665,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-05-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4389,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-05-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4563,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-06-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4364,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-06-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4101,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-07-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3717,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-07-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.361,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-08-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3789,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3566,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3615,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3886,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3221,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3106,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2769,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4749,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2018-12-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4308,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4308,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4092,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4192,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4812,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-03-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.5161,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-03-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4813,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-04-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4704,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-04-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4697,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-05-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4131,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-05-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4218,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-06-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3989,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-06-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3775,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-07-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3743,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-07-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3468,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-08-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3337,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3423,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.317,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3955,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3887,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4932,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4366,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4113,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2019-12-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3851,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4278,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.438,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4452,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4452,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-03-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2258,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-03-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4469,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-04-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4643,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-04-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4455,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-05-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4652,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-05-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3816,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-06-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4037,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-06-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3589,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-07-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3388,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-07-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3482,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-08-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3252,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-08-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3155,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-09-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3174,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-09-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3294,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-10-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3327,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-10-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3361,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-11-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4433,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-12-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3847,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2020-12-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4148,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3445,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4192,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.412,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2556,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-03-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.399,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-03-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.5044,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-04-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4122,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-04-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4237,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-05-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4191,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-05-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.39,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-06-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3667,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-06-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3374,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-07-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3409,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-07-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-08-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3116,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3007,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3333,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3403,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3594,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2782,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3419,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2357,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2021-12-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4793,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4413,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3777,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3686,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3267,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-03-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4236,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-03-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4374,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-04-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4241,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-04-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3747,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-05-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3654,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-05-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3497,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-06-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3256,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-06-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.31,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-07-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2958,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-07-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3027,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-08-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3458,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2944,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3178,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3119,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3565,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3461,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3962,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3674,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2022-12-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4027,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3693,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3801,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
