date,location_id,location_name,latitude,longitude,precipitation_mm,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_ms,climate_source
2017-08-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,28.9,36.43,22.02,39.41,0.39,NASA_POWER
2017-08-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,12.65,29.08,35.9,22.61,55.7,0.26,NASA_POWER
2017-08-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.17,27.67,36.31,21.42,65.29,0.12,NASA_POWER
2017-08-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.03,28.81,37.18,20.57,52.81,0.32,NASA_POWER
2017-08-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.8,37.84,21.73,47.43,0.17,NASA_POWER
2017-08-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.2,27.35,36.51,19.99,50.2,0.07,NASA_POWER
2017-08-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.15,27.11,36.01,20.59,53.5,0.04,NASA_POWER
2017-08-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.12,28.44,37.4,21.02,54.56,0.11,NASA_POWER
2017-08-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.06,28.5,37.55,21.07,56.1,0.03,NASA_POWER
2017-08-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.12,27.0,34.54,21.24,64.89,0.04,NASA_POWER
2017-08-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.2,35.42,22.06,53.84,0.11,NASA_POWER
2017-08-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.28,36.86,21.11,44.68,0.06,NASA_POWER
2017-08-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.79,34.53,21.37,45.58,0.05,NASA_POWER
2017-08-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.58,36.73,19.97,47.8,0.12,NASA_POWER
2017-08-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.35,37.29,19.79,44.5,0.06,NASA_POWER
2017-08-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.39,38.01,22.5,38.13,0.06,NASA_POWER
2017-08-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.07,38.45,21.27,36.1,0.1,NASA_POWER
2017-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.4,38.6,20.4,34.01,0.13,NASA_POWER
2017-08-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.25,37.16,22.2,34.85,0.16,NASA_POWER
2017-08-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,30.55,38.87,23.85,30.43,0.1,NASA_POWER
2017-09-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.27,29.66,39.29,20.7,31.06,0.09,NASA_POWER
2017-09-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,30.49,38.94,23.82,24.65,0.1,NASA_POWER
2017-09-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.24,38.27,20.59,23.59,0.05,NASA_POWER
2017-09-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.05,37.25,21.3,26.94,0.06,NASA_POWER
2017-09-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.55,36.61,20.75,27.85,0.04,NASA_POWER
2017-09-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.37,37.07,19.75,28.58,0.22,NASA_POWER
2017-09-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.12,36.98,21.42,32.31,0.1,NASA_POWER
2017-09-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,31.7,38.73,25.65,30.31,0.14,NASA_POWER
2017-09-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.06,32.66,39.41,26.96,28.24,0.04,NASA_POWER
2017-09-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.09,32.5,38.68,27.44,34.12,0.1,NASA_POWER
2017-09-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.29,30.86,38.62,25.0,39.61,0.03,NASA_POWER
2017-09-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.56,29.43,38.2,21.89,47.5,0.05,NASA_POWER
2017-09-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.22,28.82,37.52,20.62,47.01,0.05,NASA_POWER
2017-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.56,28.17,37.0,20.7,39.92,0.03,NASA_POWER
2017-09-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.01,27.9,37.78,18.8,45.15,0.05,NASA_POWER
2017-09-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.38,28.14,37.17,20.22,43.25,0.06,NASA_POWER
2017-09-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.56,27.14,35.63,20.55,46.01,0.05,NASA_POWER
2017-09-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.76,37.09,19.11,40.72,0.04,NASA_POWER
2017-09-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.79,27.92,37.02,19.39,43.11,0.04,NASA_POWER
2017-09-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.55,29.26,37.9,21.91,40.73,0.04,NASA_POWER
2017-09-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.55,27.99,35.73,20.88,48.44,0.02,NASA_POWER
2017-09-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.88,37.21,21.24,44.84,0.03,NASA_POWER
2017-09-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.21,28.96,37.52,20.76,43.8,0.04,NASA_POWER
2017-09-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.45,30.12,38.84,22.62,40.51,0.04,NASA_POWER
2017-09-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.21,29.13,38.87,21.94,49.31,0.04,NASA_POWER
2017-09-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.26,29.92,37.52,23.46,47.66,0.12,NASA_POWER
2017-09-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,19.91,26.69,31.0,21.86,63.91,0.03,NASA_POWER
2017-09-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,52.65,24.05,27.94,21.64,83.4,0.02,NASA_POWER
2017-09-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.06,26.12,33.0,20.65,69.89,0.03,NASA_POWER
2017-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.18,27.12,34.09,21.22,68.57,0.02,NASA_POWER
2017-10-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,26.59,31.66,22.08,74.99,0.03,NASA_POWER
2017-10-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,42.63,25.03,30.18,18.4,79.99,0.04,NASA_POWER
2017-10-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,19.75,22.31,28.84,17.35,86.36,0.07,NASA_POWER
2017-10-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.74,24.53,30.12,20.63,78.49,0.05,NASA_POWER
2017-10-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.4,26.73,34.32,19.91,74.02,0.04,NASA_POWER
2017-10-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.84,26.87,33.75,22.05,74.75,0.05,NASA_POWER
2017-10-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.21,36.64,21.05,63.8,0.07,NASA_POWER
2017-10-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.68,35.78,22.65,64.63,0.12,NASA_POWER
2017-10-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.74,35.51,22.94,66.44,0.1,NASA_POWER
2017-10-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,30.29,37.54,24.35,58.39,0.2,NASA_POWER
2017-10-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,30.78,37.72,23.93,55.06,0.05,NASA_POWER
2017-10-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.06,29.44,35.68,24.66,61.32,0.03,NASA_POWER
2017-10-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,30.17,38.31,23.55,58.94,0.05,NASA_POWER
2017-10-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.36,29.66,37.09,24.29,57.05,0.06,NASA_POWER
2017-10-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.02,29.97,37.72,23.48,55.48,0.16,NASA_POWER
2017-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.08,31.08,39.86,23.95,52.66,0.05,NASA_POWER
2017-10-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.26,30.31,36.78,23.92,59.78,0.15,NASA_POWER
2017-10-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,32.01,39.31,25.21,50.75,0.24,NASA_POWER
2017-10-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,31.89,38.64,25.1,48.82,0.22,NASA_POWER
2017-10-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.19,30.27,37.55,23.58,53.79,0.14,NASA_POWER
2017-10-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.66,30.6,37.14,24.11,52.89,0.11,NASA_POWER
2017-10-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,19.33,28.3,34.33,23.87,68.76,0.06,NASA_POWER
2017-10-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.26,24.17,26.93,21.67,83.68,0.04,NASA_POWER
2017-10-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.53,27.84,34.99,21.23,65.99,0.09,NASA_POWER
2017-10-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.09,28.69,35.13,22.53,60.67,0.03,NASA_POWER
2017-10-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.81,28.07,33.53,23.74,62.91,0.04,NASA_POWER
2017-10-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,37.15,24.99,28.62,22.06,86.67,0.07,NASA_POWER
2017-10-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.99,26.6,32.02,21.54,76.5,0.09,NASA_POWER
2017-10-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.15,28.6,34.56,22.48,66.47,0.1,NASA_POWER
2017-10-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.74,27.56,32.46,23.79,72.5,0.03,NASA_POWER
2017-10-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.6,24.72,28.44,22.59,86.59,0.03,NASA_POWER
2017-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.28,27.11,33.27,21.74,73.22,0.02,NASA_POWER
2017-11-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.76,26.97,31.53,23.49,73.98,0.03,NASA_POWER
2017-11-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.43,27.64,33.68,22.01,70.94,0.03,NASA_POWER
2017-11-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.28,27.42,32.14,22.68,76.56,0.06,NASA_POWER
2017-11-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.56,27.94,33.14,24.13,72.45,0.03,NASA_POWER
2017-11-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,13.52,25.38,28.81,22.95,87.89,0.13,NASA_POWER
2017-11-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.47,26.83,33.11,21.95,76.47,0.03,NASA_POWER
2017-11-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.41,26.66,30.49,23.44,78.81,0.09,NASA_POWER
2017-11-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.08,26.91,32.64,22.73,79.73,0.02,NASA_POWER
2017-11-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.37,25.61,29.35,23.36,84.67,0.06,NASA_POWER
2017-11-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.13,25.44,29.55,22.75,80.73,0.09,NASA_POWER
2017-11-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,23.02,25.05,29.08,22.01,88.51,0.06,NASA_POWER
2017-11-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,7.78,25.85,30.22,22.31,85.29,0.07,NASA_POWER
2017-11-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.19,25.24,28.67,22.82,86.84,0.07,NASA_POWER
2017-11-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,7.88,24.98,28.79,22.02,87.7,0.05,NASA_POWER
2017-11-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.11,25.3,30.84,21.8,85.21,0.13,NASA_POWER
2017-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.08,23.73,26.31,21.8,92.02,0.03,NASA_POWER
2017-11-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,27.37,23.68,26.11,21.65,94.77,0.06,NASA_POWER
2017-11-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,14.45,23.61,25.6,21.85,95.6,0.03,NASA_POWER
2017-11-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.3,24.4,27.82,21.88,92.13,0.03,NASA_POWER
2017-11-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.89,24.38,28.07,22.0,90.69,0.07,NASA_POWER
2017-11-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,11.05,24.21,27.46,21.85,93.51,0.03,NASA_POWER
2017-11-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.58,24.86,28.71,21.82,92.06,0.06,NASA_POWER
2017-11-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,7.4,25.57,29.58,22.47,88.75,0.08,NASA_POWER
2017-11-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,7.31,26.07,30.25,22.09,86.54,0.16,NASA_POWER
2017-11-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,16.59,24.52,26.19,22.75,96.41,0.15,NASA_POWER
2017-11-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.49,23.84,25.27,22.4,93.37,0.23,NASA_POWER
2017-11-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,12.2,24.78,27.25,21.55,89.69,0.11,NASA_POWER
2017-11-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.93,25.34,29.2,21.6,88.73,0.13,NASA_POWER
2017-11-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,34.12,24.81,28.26,22.46,92.96,0.17,NASA_POWER
2017-12-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,10.23,24.73,27.54,22.6,92.86,0.03,NASA_POWER
2017-12-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.69,24.59,28.58,20.84,88.06,0.03,NASA_POWER
2017-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.76,25.54,29.39,21.81,87.86,0.1,NASA_POWER
2017-12-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.95,25.52,29.47,22.26,87.85,0.15,NASA_POWER
2017-12-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.21,24.71,27.86,22.24,89.33,0.17,NASA_POWER
2017-12-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.34,25.27,29.09,21.38,88.67,0.19,NASA_POWER
2017-12-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.2,24.43,27.35,22.75,89.21,0.19,NASA_POWER
2017-12-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.46,25.17,28.85,21.53,89.99,0.16,NASA_POWER
2017-12-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.02,24.62,27.39,22.26,92.16,0.03,NASA_POWER
2017-12-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,30.98,23.78,26.08,21.73,93.6,0.05,NASA_POWER
2017-12-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,15.46,24.18,27.51,21.8,93.47,0.03,NASA_POWER
2017-12-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.75,25.01,28.52,22.22,89.92,0.03,NASA_POWER
2017-12-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.27,23.76,25.23,22.49,93.27,0.04,NASA_POWER
2017-12-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,11.02,24.25,26.76,21.67,93.69,0.08,NASA_POWER
2017-12-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.81,24.4,28.17,21.73,90.85,0.03,NASA_POWER
2017-12-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.87,24.51,27.27,22.25,91.97,0.03,NASA_POWER
2017-12-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,20.63,24.63,28.08,21.8,91.85,0.03,NASA_POWER
2017-12-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,8.37,24.99,28.33,22.3,90.38,0.05,NASA_POWER
2017-12-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.4,24.4,28.05,20.95,88.31,0.07,NASA_POWER
2017-12-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.55,25.04,28.92,21.26,87.62,0.13,NASA_POWER
2017-12-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,8.48,24.92,28.25,21.75,89.08,0.2,NASA_POWER
2017-12-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,34.23,24.44,27.95,21.48,92.23,0.06,NASA_POWER
2017-12-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.59,24.06,27.64,21.46,90.72,0.04,NASA_POWER
2017-12-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.03,24.13,27.88,21.3,88.22,0.08,NASA_POWER
2017-12-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,14.51,24.71,28.66,20.97,88.55,0.1,NASA_POWER
2017-12-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,15.34,24.39,27.64,22.36,90.75,0.2,NASA_POWER
2017-12-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.19,24.56,28.03,20.96,87.11,0.24,NASA_POWER
2017-12-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,11.6,24.95,28.81,21.71,86.3,0.19,NASA_POWER
2017-12-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,10.36,24.17,27.12,21.69,93.02,0.12,NASA_POWER
2017-12-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.73,24.2,26.98,21.71,93.69,0.04,NASA_POWER
2017-12-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.81,24.35,27.25,22.24,93.96,0.15,NASA_POWER
2018-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.78,25.24,28.47,21.88,88.58,0.25,NASA_POWER
2018-01-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,25.86,24.64,27.86,22.05,88.37,0.2,NASA_POWER
2018-01-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,12.07,24.48,28.11,21.03,88.0,0.14,NASA_POWER
2018-01-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,8.03,23.82,27.44,21.26,92.07,0.09,NASA_POWER
2018-01-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.62,24.25,28.21,20.88,90.0,0.03,NASA_POWER
2018-01-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,30.96,23.31,25.8,21.17,92.27,0.07,NASA_POWER
2018-01-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,15.03,23.59,27.17,20.68,91.55,0.03,NASA_POWER
2018-01-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,61.5,22.76,24.68,21.35,96.11,0.06,NASA_POWER
2018-01-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,12.12,23.28,26.57,20.63,92.11,0.03,NASA_POWER
2018-01-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.52,23.99,27.3,20.74,91.25,0.1,NASA_POWER
2018-01-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.52,23.71,26.5,21.81,94.03,0.12,NASA_POWER
2018-01-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,10.9,22.83,25.39,21.1,95.51,0.04,NASA_POWER
2018-01-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.07,23.29,26.71,20.19,88.63,0.06,NASA_POWER
2018-01-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.72,24.14,28.11,20.52,87.66,0.03,NASA_POWER
2018-01-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,17.63,23.4,27.01,20.79,92.53,0.08,NASA_POWER
2018-01-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.43,23.89,27.71,20.47,89.75,0.18,NASA_POWER
2018-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.18,27.61,20.96,87.89,0.14,NASA_POWER
2018-01-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.42,29.34,21.09,84.1,0.14,NASA_POWER
2018-01-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,25.79,29.32,22.25,82.77,0.23,NASA_POWER
2018-01-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.38,25.2,28.36,22.53,86.88,0.21,NASA_POWER
2018-01-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.29,25.23,28.89,21.68,87.29,0.14,NASA_POWER
2018-01-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.23,25.91,29.34,23.15,88.01,0.18,NASA_POWER
2018-01-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.14,24.04,26.12,22.15,94.57,0.12,NASA_POWER
2018-01-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.75,24.22,27.35,21.59,91.4,0.22,NASA_POWER
2018-01-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.68,25.56,29.82,20.54,85.88,0.13,NASA_POWER
2018-01-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.72,25.19,28.64,23.03,87.99,0.1,NASA_POWER
2018-01-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,10.6,23.95,26.22,22.28,94.18,0.15,NASA_POWER
2018-01-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,24.36,24.43,27.66,21.7,92.4,0.11,NASA_POWER
2018-01-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,37.13,24.81,28.0,22.24,92.18,0.14,NASA_POWER
2018-01-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.85,25.2,28.08,22.97,90.55,0.17,NASA_POWER
2018-01-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,48.4,24.67,27.06,22.84,94.21,0.14,NASA_POWER
2018-02-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.06,25.74,29.78,21.83,88.31,0.07,NASA_POWER
2018-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,8.58,25.37,27.53,23.58,93.93,0.03,NASA_POWER
2018-02-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,15.41,23.95,25.59,22.72,96.9,0.04,NASA_POWER
2018-02-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.99,23.93,27.42,21.84,94.14,0.04,NASA_POWER
2018-02-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,18.38,24.15,26.88,22.19,94.61,0.05,NASA_POWER
2018-02-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,18.4,24.64,27.89,22.24,92.54,0.04,NASA_POWER
2018-02-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,31.93,24.43,27.91,21.89,91.92,0.04,NASA_POWER
2018-02-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,34.64,24.57,28.49,21.25,92.13,0.06,NASA_POWER
2018-02-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.13,24.93,27.8,22.85,92.88,0.04,NASA_POWER
2018-02-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,20.52,24.72,27.77,22.35,92.22,0.04,NASA_POWER
2018-02-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,8.61,24.28,27.44,21.41,89.61,0.14,NASA_POWER
2018-02-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.69,24.39,27.37,22.09,90.35,0.18,NASA_POWER
2018-02-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.16,25.18,28.96,21.57,89.38,0.06,NASA_POWER
2018-02-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,14.51,25.4,28.93,22.29,89.57,0.14,NASA_POWER
2018-02-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,12.57,23.92,26.96,21.86,93.41,0.11,NASA_POWER
2018-02-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.19,23.99,27.32,20.62,89.58,0.2,NASA_POWER
2018-02-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,12.98,23.74,26.46,21.46,93.7,0.06,NASA_POWER
2018-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,14.52,24.38,27.72,21.39,91.88,0.09,NASA_POWER
2018-02-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,14.08,23.75,26.25,22.21,94.1,0.03,NASA_POWER
2018-02-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,28.58,24.41,27.76,21.43,91.95,0.12,NASA_POWER
2018-02-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.79,23.42,25.6,21.96,95.45,0.03,NASA_POWER
2018-02-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,37.8,23.67,27.53,20.87,92.85,0.03,NASA_POWER
2018-02-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,27.05,23.59,26.85,21.66,91.68,0.09,NASA_POWER
2018-02-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.16,24.12,28.16,20.76,89.57,0.04,NASA_POWER
2018-02-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.54,25.0,28.68,21.36,86.46,0.09,NASA_POWER
2018-02-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,7.81,24.11,26.77,21.69,93.16,0.13,NASA_POWER
2018-02-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.19,24.14,27.27,21.86,91.39,0.14,NASA_POWER
2018-02-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.89,24.95,28.76,21.76,88.78,0.19,NASA_POWER
