date,usd_brl,fx_source
2019-03-13,3.8265,BCB_PTAX
2019-03-14,3.8327,BCB_PTAX
2019-03-15,3.8344,BCB_PTAX
2019-03-18,3.8111,BCB_PTAX
2019-03-19,3.7762,BCB_PTAX
2019-03-20,3.7897,BCB_PTAX
2019-03-21,3.7967,BCB_PTAX
2019-03-22,3.8815,BCB_PTAX
2019-03-25,3.877,BCB_PTAX
2019-03-26,3.8646,BCB_PTAX
2019-03-27,3.9389,BCB_PTAX
2019-03-28,3.9682,BCB_PTAX
2019-03-29,3.8967,BCB_PTAX
2019-04-01,3.8682,BCB_PTAX
2019-04-02,3.8661,BCB_PTAX
2019-04-03,3.8436,BCB_PTAX
2019-04-04,3.8713,BCB_PTAX
2019-04-05,3.8622,BCB_PTAX
2019-04-08,3.8658,BCB_PTAX
2019-04-09,3.8563,BCB_PTAX
2019-04-10,3.8345,BCB_PTAX
2019-04-11,3.8399,BCB_PTAX
2019-04-12,3.8685,BCB_PTAX
2019-04-15,3.873,BCB_PTAX
2019-04-16,3.8913,BCB_PTAX
2019-04-17,3.9225,BCB_PTAX
2019-04-18,3.937,BCB_PTAX
2019-04-22,3.923,BCB_PTAX
2019-04-23,3.9436,BCB_PTAX
2019-04-24,3.963,BCB_PTAX
2019-04-25,3.9725,BCB_PTAX
2019-04-26,3.9353,BCB_PTAX
2019-04-29,3.9364,BCB_PTAX
2019-04-30,3.9453,BCB_PTAX
2019-05-02,3.965,BCB_PTAX
2019-05-03,3.9388,BCB_PTAX
2019-05-06,3.9624,BCB_PTAX
2019-05-07,3.988,BCB_PTAX
2019-05-08,3.9344,BCB_PTAX
2019-05-09,3.9673,BCB_PTAX
2019-05-10,3.9578,BCB_PTAX
2019-05-13,3.989,BCB_PTAX
2019-05-14,3.9788,BCB_PTAX
2019-05-15,4.0031,BCB_PTAX
2019-05-16,4.0138,BCB_PTAX
2019-05-17,4.0844,BCB_PTAX
2019-05-20,4.1056,BCB_PTAX
2019-05-21,4.081,BCB_PTAX
2019-05-22,4.0228,BCB_PTAX
2019-05-23,4.0513,BCB_PTAX
2019-05-24,4.0322,BCB_PTAX
2019-05-27,4.021,BCB_PTAX
2019-05-28,4.0275,BCB_PTAX
2019-05-29,3.9965,BCB_PTAX
2019-05-30,3.972,BCB_PTAX
2019-05-31,3.9407,BCB_PTAX
2019-06-03,3.9003,BCB_PTAX
2019-06-04,3.871,BCB_PTAX
2019-06-05,3.8611,BCB_PTAX
2019-06-06,3.8726,BCB_PTAX
2019-06-07,3.8571,BCB_PTAX
2019-06-10,3.879,BCB_PTAX
2019-06-11,3.8664,BCB_PTAX
2019-06-12,3.8437,BCB_PTAX
2019-06-13,3.8429,BCB_PTAX
2019-06-14,3.8813,BCB_PTAX
2019-06-17,3.8895,BCB_PTAX
2019-06-18,3.8608,BCB_PTAX
2019-06-19,3.8723,BCB_PTAX
2019-06-21,3.8255,BCB_PTAX
2019-06-24,3.8234,BCB_PTAX
2019-06-25,3.8303,BCB_PTAX
2019-06-26,3.8441,BCB_PTAX
2019-06-27,3.8642,BCB_PTAX
2019-06-28,3.8322,BCB_PTAX
2019-07-01,3.8193,BCB_PTAX
2019-07-02,3.8564,BCB_PTAX
2019-07-03,3.8475,BCB_PTAX
2019-07-04,3.794,BCB_PTAX
2019-07-05,3.8204,BCB_PTAX
2019-07-08,3.8065,BCB_PTAX
2019-07-09,3.7858,BCB_PTAX
2019-07-10,3.7697,BCB_PTAX
2019-07-11,3.7533,BCB_PTAX
2019-07-12,3.7452,BCB_PTAX
2019-07-15,3.7463,BCB_PTAX
2019-07-16,3.7624,BCB_PTAX
2019-07-17,3.7618,BCB_PTAX
2019-07-18,3.7489,BCB_PTAX
2019-07-19,3.7408,BCB_PTAX
2019-07-22,3.74,BCB_PTAX
2019-07-23,3.7621,BCB_PTAX
2019-07-24,3.7596,BCB_PTAX
2019-07-25,3.7849,BCB_PTAX
2019-07-26,3.7741,BCB_PTAX
2019-07-29,3.7909,BCB_PTAX
2019-07-30,3.79,BCB_PTAX
2019-07-31,3.7649,BCB_PTAX
2019-08-01,3.8296,BCB_PTAX
2019-08-02,3.8739,BCB_PTAX
2019-08-05,3.9404,BCB_PTAX
2019-08-06,3.9643,BCB_PTAX
2019-08-07,3.985,BCB_PTAX
2019-08-08,3.9409,BCB_PTAX
2019-08-09,3.9362,BCB_PTAX
2019-08-12,3.9966,BCB_PTAX
2019-08-13,3.9736,BCB_PTAX
2019-08-14,4.0074,BCB_PTAX
2019-08-15,4.0188,BCB_PTAX
2019-08-16,3.9933,BCB_PTAX
2019-08-19,4.0274,BCB_PTAX
2019-08-20,4.0425,BCB_PTAX
2019-08-21,4.0254,BCB_PTAX
2019-08-22,4.0444,BCB_PTAX
2019-08-23,4.0851,BCB_PTAX
2019-08-26,4.1367,BCB_PTAX
2019-08-27,4.1557,BCB_PTAX
2019-08-28,4.1559,BCB_PTAX
2019-08-29,4.168,BCB_PTAX
2019-08-30,4.1385,BCB_PTAX
2019-09-02,4.1581,BCB_PTAX
2019-09-03,4.1657,BCB_PTAX
2019-09-04,4.1249,BCB_PTAX
2019-09-05,4.0859,BCB_PTAX
2019-09-06,4.065,BCB_PTAX
2019-09-09,4.0766,BCB_PTAX
2019-09-10,4.1108,BCB_PTAX
2019-09-11,4.0631,BCB_PTAX
2019-09-12,4.0494,BCB_PTAX
2019-09-13,4.0616,BCB_PTAX
2019-09-16,4.0872,BCB_PTAX
2019-09-17,4.0998,BCB_PTAX
2019-09-18,4.0972,BCB_PTAX
2019-09-19,4.1393,BCB_PTAX
2019-09-20,4.1687,BCB_PTAX
2019-09-23,4.1734,BCB_PTAX
2019-09-24,4.1721,BCB_PTAX
2019-09-25,4.1827,BCB_PTAX
2019-09-26,4.1469,BCB_PTAX
2019-09-27,4.1587,BCB_PTAX
2019-09-30,4.1644,BCB_PTAX
2019-10-01,4.174,BCB_PTAX
2019-10-02,4.1546,BCB_PTAX
2019-10-03,4.1012,BCB_PTAX
2019-10-04,4.061,BCB_PTAX
2019-10-07,4.0688,BCB_PTAX
2019-10-08,4.0868,BCB_PTAX
2019-10-09,4.0954,BCB_PTAX
2019-10-10,4.1145,BCB_PTAX
2019-10-11,4.106,BCB_PTAX
2019-10-14,4.1263,BCB_PTAX
2019-10-15,4.1488,BCB_PTAX
2019-10-16,4.1714,BCB_PTAX
2019-10-17,4.1457,BCB_PTAX
2019-10-18,4.1376,BCB_PTAX
2019-10-21,4.1319,BCB_PTAX
2019-10-22,4.0858,BCB_PTAX
2019-10-23,4.0721,BCB_PTAX
2019-10-24,4.0089,BCB_PTAX
2019-10-25,4.0133,BCB_PTAX
2019-10-28,3.9793,BCB_PTAX
2019-10-29,3.9946,BCB_PTAX
2019-10-30,4.0186,BCB_PTAX
2019-10-31,4.0041,BCB_PTAX
2019-11-01,3.9786,BCB_PTAX
2019-11-04,3.9922,BCB_PTAX
2019-11-05,4.0043,BCB_PTAX
2019-11-06,4.0351,BCB_PTAX
2019-11-07,4.0927,BCB_PTAX
2019-11-08,4.1365,BCB_PTAX
2019-11-11,4.1559,BCB_PTAX
2019-11-12,4.1756,BCB_PTAX
2019-11-13,4.1767,BCB_PTAX
2019-11-14,4.1831,BCB_PTAX
2019-11-18,4.1827,BCB_PTAX
2019-11-19,4.2084,BCB_PTAX
2019-11-20,4.2037,BCB_PTAX
2019-11-21,4.2012,BCB_PTAX
2019-11-22,4.1832,BCB_PTAX
2019-11-25,4.2089,BCB_PTAX
2019-11-26,4.2559,BCB_PTAX
2019-11-27,4.2602,BCB_PTAX
2019-11-28,4.248,BCB_PTAX
2019-11-29,4.224,BCB_PTAX
2019-12-02,4.2261,BCB_PTAX
2019-12-03,4.2008,BCB_PTAX
2019-12-04,4.1926,BCB_PTAX
2019-12-05,4.2136,BCB_PTAX
2019-12-06,4.1783,BCB_PTAX
2019-12-09,4.1503,BCB_PTAX
2019-12-10,4.1427,BCB_PTAX
2019-12-11,4.1153,BCB_PTAX
2019-12-12,4.1092,BCB_PTAX
2019-12-13,4.0949,BCB_PTAX
2019-12-16,4.0801,BCB_PTAX
2019-12-17,4.0687,BCB_PTAX
2019-12-18,4.0548,BCB_PTAX
2019-12-19,4.0633,BCB_PTAX
2019-12-20,4.0777,BCB_PTAX
2019-12-23,4.0757,BCB_PTAX
2019-12-24,4.0813,BCB_PTAX
2019-12-26,4.0601,BCB_PTAX
2019-12-27,4.0545,BCB_PTAX
2019-12-30,4.0307,BCB_PTAX
2019-12-31,4.0307,BCB_PTAX
2020-01-02,4.0213,BCB_PTAX
2020-01-03,4.0522,BCB_PTAX
2020-01-06,4.0554,BCB_PTAX
2020-01-07,4.0841,BCB_PTAX
2020-01-08,4.0672,BCB_PTAX
2020-01-09,4.0744,BCB_PTAX
2020-01-10,4.0745,BCB_PTAX
2020-01-13,4.1309,BCB_PTAX
2020-01-14,4.1443,BCB_PTAX
2020-01-15,4.1622,BCB_PTAX
2020-01-16,4.1726,BCB_PTAX
2020-01-17,4.1837,BCB_PTAX
2020-01-20,4.1829,BCB_PTAX
2020-01-21,4.2014,BCB_PTAX
2020-01-22,4.1889,BCB_PTAX
2020-01-23,4.1662,BCB_PTAX
2020-01-24,4.1769,BCB_PTAX
2020-01-27,4.2196,BCB_PTAX
2020-01-28,4.2064,BCB_PTAX
2020-01-29,4.2013,BCB_PTAX
2020-01-30,4.2523,BCB_PTAX
2020-01-31,4.2695,BCB_PTAX
2020-02-03,4.2475,BCB_PTAX
2020-02-04,4.2381,BCB_PTAX
2020-02-05,4.2449,BCB_PTAX
2020-02-06,4.2477,BCB_PTAX
2020-02-07,4.3076,BCB_PTAX
2020-02-10,4.3195,BCB_PTAX
2020-02-11,4.3148,BCB_PTAX
2020-02-12,4.3366,BCB_PTAX
2020-02-13,4.3389,BCB_PTAX
2020-02-14,4.3163,BCB_PTAX
2020-02-17,4.3157,BCB_PTAX
2020-02-18,4.3471,BCB_PTAX
2020-02-19,4.3728,BCB_PTAX
2020-02-20,4.3873,BCB_PTAX
2020-02-21,4.3924,BCB_PTAX
2020-02-26,4.4359,BCB_PTAX
2020-02-27,4.4764,BCB_PTAX
2020-02-28,4.4987,BCB_PTAX
2020-03-02,4.4946,BCB_PTAX
2020-03-03,4.4883,BCB_PTAX
2020-03-04,4.5258,BCB_PTAX
2020-03-05,4.6207,BCB_PTAX
2020-03-06,4.6459,BCB_PTAX
2020-03-09,4.7379,BCB_PTAX
2020-03-10,4.6693,BCB_PTAX
2020-03-11,4.6738,BCB_PTAX
2020-03-12,4.8833,BCB_PTAX
2020-03-13,4.7362,BCB_PTAX
2020-03-16,4.9471,BCB_PTAX
2020-03-17,5.0496,BCB_PTAX
2020-03-18,5.1107,BCB_PTAX
2020-03-19,5.1444,BCB_PTAX
2020-03-20,5.0248,BCB_PTAX
2020-03-23,5.0805,BCB_PTAX
2020-03-24,5.0713,BCB_PTAX
2020-03-25,5.0706,BCB_PTAX
2020-03-26,5.001,BCB_PTAX
2020-03-27,5.1109,BCB_PTAX
2020-03-30,5.1594,BCB_PTAX
2020-03-31,5.1987,BCB_PTAX
2020-04-01,5.2404,BCB_PTAX
2020-04-02,5.2651,BCB_PTAX
2020-04-03,5.2997,BCB_PTAX
2020-04-06,5.2471,BCB_PTAX
2020-04-07,5.2217,BCB_PTAX
2020-04-08,5.2123,BCB_PTAX
2020-04-09,5.0779,BCB_PTAX
2020-04-13,5.1824,BCB_PTAX
2020-04-14,5.1858,BCB_PTAX
2020-04-15,5.2579,BCB_PTAX
2020-04-16,5.2377,BCB_PTAX
2020-04-17,5.2573,BCB_PTAX
2020-04-20,5.2837,BCB_PTAX
2020-04-22,5.3847,BCB_PTAX
2020-04-23,5.4467,BCB_PTAX
2020-04-24,5.651,BCB_PTAX
2020-04-27,5.6358,BCB_PTAX
2020-04-28,5.5683,BCB_PTAX
2020-04-29,5.4291,BCB_PTAX
2020-04-30,5.427,BCB_PTAX
2020-05-04,5.5816,BCB_PTAX
2020-05-05,5.5354,BCB_PTAX
2020-05-06,5.6676,BCB_PTAX
2020-05-07,5.8365,BCB_PTAX
2020-05-08,5.7653,BCB_PTAX
2020-05-11,5.7954,BCB_PTAX
2020-05-12,5.7723,BCB_PTAX
2020-05-13,5.9022,BCB_PTAX
2020-05-14,5.9372,BCB_PTAX
2020-05-15,5.8229,BCB_PTAX
2020-05-18,5.7375,BCB_PTAX
2020-05-19,5.7216,BCB_PTAX
2020-05-20,5.6968,BCB_PTAX
2020-05-21,5.6019,BCB_PTAX
2020-05-22,5.5808,BCB_PTAX
2020-05-25,5.4772,BCB_PTAX
2020-05-26,5.3707,BCB_PTAX
2020-05-27,5.2992,BCB_PTAX
2020-05-28,5.3405,BCB_PTAX
2020-05-29,5.4263,BCB_PTAX
2020-06-01,5.3639,BCB_PTAX
2020-06-02,5.2601,BCB_PTAX
2020-06-03,5.0516,BCB_PTAX
2020-06-04,5.1041,BCB_PTAX
2020-06-05,4.9775,BCB_PTAX
2020-06-08,4.9331,BCB_PTAX
2020-06-09,4.9057,BCB_PTAX
2020-06-10,4.8894,BCB_PTAX
2020-06-12,5.0373,BCB_PTAX
2020-06-15,5.1883,BCB_PTAX
2020-06-16,5.1285,BCB_PTAX
2020-06-17,5.2499,BCB_PTAX
2020-06-18,5.3468,BCB_PTAX
2020-06-19,5.3466,BCB_PTAX
2020-06-22,5.2226,BCB_PTAX
2020-06-23,5.1705,BCB_PTAX
2020-06-24,5.2435,BCB_PTAX
2020-06-25,5.3287,BCB_PTAX
2020-06-26,5.4629,BCB_PTAX
2020-06-29,5.4416,BCB_PTAX
2020-06-30,5.476,BCB_PTAX
2020-07-01,5.3651,BCB_PTAX
2020-07-02,5.3028,BCB_PTAX
2020-07-03,5.3374,BCB_PTAX
2020-07-06,5.3085,BCB_PTAX
2020-07-07,5.3318,BCB_PTAX
2020-07-08,5.3482,BCB_PTAX
2020-07-09,5.2978,BCB_PTAX
2020-07-10,5.344,BCB_PTAX
2020-07-13,5.3486,BCB_PTAX
2020-07-14,5.4288,BCB_PTAX
2020-07-15,5.3491,BCB_PTAX
2020-07-16,5.356,BCB_PTAX
2020-07-17,5.351,BCB_PTAX
2020-07-20,5.3635,BCB_PTAX
2020-07-21,5.2283,BCB_PTAX
2020-07-22,5.1111,BCB_PTAX
2020-07-23,5.1647,BCB_PTAX
2020-07-24,5.2146,BCB_PTAX
2020-07-27,5.1889,BCB_PTAX
2020-07-28,5.1777,BCB_PTAX
2020-07-29,5.1395,BCB_PTAX
2020-07-30,5.1837,BCB_PTAX
2020-07-31,5.2033,BCB_PTAX
2020-08-03,5.3075,BCB_PTAX
2020-08-04,5.3329,BCB_PTAX
2020-08-05,5.276,BCB_PTAX
2020-08-06,5.3431,BCB_PTAX
2020-08-07,5.4227,BCB_PTAX
2020-08-10,5.3933,BCB_PTAX
2020-08-11,5.4285,BCB_PTAX
2020-08-12,5.4551,BCB_PTAX
2020-08-13,5.3801,BCB_PTAX
2020-08-14,5.3852,BCB_PTAX
2020-08-17,5.4497,BCB_PTAX
2020-08-18,5.4659,BCB_PTAX
2020-08-19,5.4906,BCB_PTAX
2020-08-20,5.651,BCB_PTAX
2020-08-21,5.6064,BCB_PTAX
2020-08-24,5.5954,BCB_PTAX
2020-08-25,5.5997,BCB_PTAX
2020-08-26,5.568,BCB_PTAX
2020-08-27,5.5956,BCB_PTAX
2020-08-28,5.4679,BCB_PTAX
2020-08-31,5.4713,BCB_PTAX
2020-09-01,5.3732,BCB_PTAX
2020-09-02,5.3741,BCB_PTAX
2020-09-03,5.3079,BCB_PTAX
2020-09-04,5.2848,BCB_PTAX
2020-09-08,5.3698,BCB_PTAX
2020-09-09,5.3024,BCB_PTAX
2020-09-10,5.2936,BCB_PTAX
2020-09-11,5.2854,BCB_PTAX
2020-09-14,5.2984,BCB_PTAX
2020-09-15,5.2728,BCB_PTAX
2020-09-16,5.2532,BCB_PTAX
2020-09-17,5.2593,BCB_PTAX
2020-09-18,5.2889,BCB_PTAX
2020-09-21,5.444,BCB_PTAX
2020-09-22,5.4329,BCB_PTAX
2020-09-23,5.5311,BCB_PTAX
2020-09-24,5.5714,BCB_PTAX
2020-09-25,5.5667,BCB_PTAX
2020-09-28,5.5858,BCB_PTAX
2020-09-29,5.6528,BCB_PTAX
2020-09-30,5.6407,BCB_PTAX
2020-10-01,5.6441,BCB_PTAX
2020-10-02,5.6464,BCB_PTAX
2020-10-05,5.6299,BCB_PTAX
2020-10-06,5.5205,BCB_PTAX
2020-10-07,5.6018,BCB_PTAX
2020-10-08,5.62,BCB_PTAX
2020-10-09,5.5393,BCB_PTAX
2020-10-13,5.5859,BCB_PTAX
2020-10-14,5.5675,BCB_PTAX
2020-10-15,5.6172,BCB_PTAX
2020-10-16,5.6226,BCB_PTAX
2020-10-19,5.6023,BCB_PTAX
2020-10-20,5.583,BCB_PTAX
2020-10-21,5.6006,BCB_PTAX
2020-10-22,5.582,BCB_PTAX
2020-10-23,5.612,BCB_PTAX
2020-10-26,5.6328,BCB_PTAX
2020-10-27,5.6491,BCB_PTAX
2020-10-28,5.7325,BCB_PTAX
2020-10-29,5.7803,BCB_PTAX
2020-10-30,5.7718,BCB_PTAX
2020-11-03,5.6895,BCB_PTAX
2020-11-04,5.6932,BCB_PTAX
2020-11-05,5.5624,BCB_PTAX
2020-11-06,5.5313,BCB_PTAX
2020-11-09,5.2821,BCB_PTAX
2020-11-10,5.3696,BCB_PTAX
2020-11-11,5.402,BCB_PTAX
2020-11-12,5.4094,BCB_PTAX
2020-11-13,5.4854,BCB_PTAX
2020-11-16,5.4198,BCB_PTAX
2020-11-17,5.3968,BCB_PTAX
2020-11-18,5.2932,BCB_PTAX
2020-11-19,5.333,BCB_PTAX
2020-11-20,5.3505,BCB_PTAX
2020-11-23,5.3828,BCB_PTAX
2020-11-24,5.4037,BCB_PTAX
2020-11-25,5.3508,BCB_PTAX
2020-11-26,5.3201,BCB_PTAX
2020-11-27,5.3494,BCB_PTAX
2020-11-30,5.3317,BCB_PTAX
2020-12-01,5.2789,BCB_PTAX
2020-12-02,5.2267,BCB_PTAX
2020-12-03,5.1625,BCB_PTAX
2020-12-04,5.1706,BCB_PTAX
2020-12-07,5.1018,BCB_PTAX
2020-12-08,5.092,BCB_PTAX
2020-12-09,5.1109,BCB_PTAX
2020-12-10,5.0852,BCB_PTAX
2020-12-11,5.0691,BCB_PTAX
2020-12-14,5.0578,BCB_PTAX
2020-12-15,5.0968,BCB_PTAX
2020-12-16,5.1057,BCB_PTAX
2020-12-17,5.0612,BCB_PTAX
2020-12-18,5.0986,BCB_PTAX
2020-12-21,5.1572,BCB_PTAX
2020-12-22,5.1473,BCB_PTAX
2020-12-23,5.174,BCB_PTAX
2020-12-24,5.18,BCB_PTAX
2020-12-28,5.239,BCB_PTAX
2020-12-29,5.1942,BCB_PTAX
2020-12-30,5.1967,BCB_PTAX
2020-12-31,5.1967,BCB_PTAX
2021-01-04,5.1626,BCB_PTAX
2021-01-05,5.3269,BCB_PTAX
2021-01-06,5.3182,BCB_PTAX
2021-01-07,5.3433,BCB_PTAX
2021-01-08,5.3683,BCB_PTAX
2021-01-11,5.4966,BCB_PTAX
2021-01-12,5.4637,BCB_PTAX
2021-01-13,5.307,BCB_PTAX
2021-01-14,5.2617,BCB_PTAX
2021-01-15,5.2714,BCB_PTAX
2021-01-18,5.2788,BCB_PTAX
2021-01-19,5.2945,BCB_PTAX
2021-01-20,5.3033,BCB_PTAX
2021-01-21,5.3166,BCB_PTAX
2021-01-22,5.4301,BCB_PTAX
2021-01-25,5.5089,BCB_PTAX
2021-01-26,5.3865,BCB_PTAX
2021-01-27,5.3824,BCB_PTAX
2021-01-28,5.4282,BCB_PTAX
2021-01-29,5.4759,BCB_PTAX
2021-02-01,5.4608,BCB_PTAX
2021-02-02,5.3875,BCB_PTAX
2021-02-03,5.3423,BCB_PTAX
2021-02-04,5.391,BCB_PTAX
2021-02-05,5.3884,BCB_PTAX
2021-02-08,5.367,BCB_PTAX
2021-02-09,5.4216,BCB_PTAX
2021-02-10,5.4024,BCB_PTAX
2021-02-11,5.3626,BCB_PTAX
2021-02-12,5.3815,BCB_PTAX
2021-02-17,5.4138,BCB_PTAX
2021-02-18,5.4238,BCB_PTAX
2021-02-19,5.3924,BCB_PTAX
2021-02-22,5.5044,BCB_PTAX
2021-02-23,5.449,BCB_PTAX
2021-02-24,5.4182,BCB_PTAX
2021-02-25,5.46,BCB_PTAX
2021-02-26,5.5302,BCB_PTAX
2021-03-01,5.5832,BCB_PTAX
2021-03-02,5.6844,BCB_PTAX
2021-03-03,5.7342,BCB_PTAX
2021-03-04,5.6008,BCB_PTAX
2021-03-05,5.687,BCB_PTAX
2021-03-08,5.7343,BCB_PTAX
2021-03-09,5.8397,BCB_PTAX
2021-03-10,5.7449,BCB_PTAX
2021-03-11,5.589,BCB_PTAX
2021-03-12,5.564,BCB_PTAX
2021-03-15,5.6296,BCB_PTAX
2021-03-16,5.5851,BCB_PTAX
2021-03-17,5.6579,BCB_PTAX
2021-03-18,5.5474,BCB_PTAX
2021-03-19,5.5082,BCB_PTAX
2021-03-22,5.5269,BCB_PTAX
2021-03-23,5.4951,BCB_PTAX
2021-03-24,5.533,BCB_PTAX
2021-03-25,5.6585,BCB_PTAX
2021-03-26,5.7042,BCB_PTAX
2021-03-29,5.7925,BCB_PTAX
2021-03-30,5.7642,BCB_PTAX
2021-03-31,5.6973,BCB_PTAX
2021-04-01,5.6849,BCB_PTAX
2021-04-05,5.6579,BCB_PTAX
2021-04-06,5.6263,BCB_PTAX
2021-04-07,5.5864,BCB_PTAX
2021-04-08,5.5817,BCB_PTAX
2021-04-09,5.6445,BCB_PTAX
2021-04-12,5.6582,BCB_PTAX
2021-04-13,5.7064,BCB_PTAX
2021-04-14,5.6936,BCB_PTAX
2021-04-15,5.6234,BCB_PTAX
2021-04-16,5.6328,BCB_PTAX
2021-04-19,5.575,BCB_PTAX
2021-04-20,5.5266,BCB_PTAX
2021-04-22,5.497,BCB_PTAX
2021-04-23,5.4787,BCB_PTAX
2021-04-26,5.4566,BCB_PTAX
2021-04-27,5.4424,BCB_PTAX
2021-04-28,5.4005,BCB_PTAX
2021-04-29,5.3662,BCB_PTAX
2021-04-30,5.4036,BCB_PTAX
2021-05-03,5.4087,BCB_PTAX
2021-05-04,5.4505,BCB_PTAX
2021-05-05,5.3872,BCB_PTAX
2021-05-06,5.2897,BCB_PTAX
2021-05-07,5.2217,BCB_PTAX
2021-05-10,5.2227,BCB_PTAX
2021-05-11,5.2403,BCB_PTAX
2021-05-12,5.2353,BCB_PTAX
2021-05-13,5.2815,BCB_PTAX
2021-05-14,5.2701,BCB_PTAX
2021-05-17,5.2755,BCB_PTAX
2021-05-18,5.2588,BCB_PTAX
2021-05-19,5.2822,BCB_PTAX
2021-05-20,5.2905,BCB_PTAX
2021-05-21,5.3027,BCB_PTAX
2021-05-24,5.3198,BCB_PTAX
2021-05-25,5.3143,BCB_PTAX
2021-05-26,5.3164,BCB_PTAX
2021-05-27,5.284,BCB_PTAX
2021-05-28,5.2281,BCB_PTAX
2021-05-31,5.2322,BCB_PTAX
2021-06-01,5.1636,BCB_PTAX
2021-06-02,5.1147,BCB_PTAX
2021-06-04,5.0666,BCB_PTAX
2021-06-07,5.0498,BCB_PTAX
2021-06-08,5.0489,BCB_PTAX
2021-06-09,5.0533,BCB_PTAX
2021-06-10,5.0635,BCB_PTAX
2021-06-11,5.119,BCB_PTAX
2021-06-14,5.0707,BCB_PTAX
2021-06-15,5.0874,BCB_PTAX
2021-06-16,5.0207,BCB_PTAX
2021-06-17,5.0359,BCB_PTAX
2021-06-18,5.0314,BCB_PTAX
2021-06-21,5.0373,BCB_PTAX
2021-06-22,5.0178,BCB_PTAX
2021-06-23,4.9519,BCB_PTAX
2021-06-24,4.9277,BCB_PTAX
2021-06-25,4.9206,BCB_PTAX
2021-06-28,4.942,BCB_PTAX
2021-06-29,4.945,BCB_PTAX
2021-06-30,5.0022,BCB_PTAX
2021-07-01,5.0055,BCB_PTAX
2021-07-02,5.0293,BCB_PTAX
2021-07-05,5.0749,BCB_PTAX
2021-07-06,5.1645,BCB_PTAX
2021-07-07,5.2328,BCB_PTAX
2021-07-08,5.2587,BCB_PTAX
2021-07-09,5.2393,BCB_PTAX
2021-07-12,5.2239,BCB_PTAX
2021-07-13,5.177,BCB_PTAX
2021-07-14,5.088,BCB_PTAX
2021-07-15,5.1,BCB_PTAX
2021-07-16,5.0941,BCB_PTAX
2021-07-19,5.1978,BCB_PTAX
2021-07-20,5.2465,BCB_PTAX
2021-07-21,5.2516,BCB_PTAX
2021-07-22,5.1978,BCB_PTAX
2021-07-23,5.1701,BCB_PTAX
2021-07-26,5.1863,BCB_PTAX
2021-07-27,5.1669,BCB_PTAX
2021-07-28,5.1527,BCB_PTAX
2021-07-29,5.0682,BCB_PTAX
2021-07-30,5.1216,BCB_PTAX
2021-08-02,5.1379,BCB_PTAX
2021-08-03,5.2464,BCB_PTAX
2021-08-04,5.2091,BCB_PTAX
2021-08-05,5.1464,BCB_PTAX
2021-08-06,5.241,BCB_PTAX
2021-08-09,5.2774,BCB_PTAX
2021-08-10,5.2217,BCB_PTAX
2021-08-11,5.2013,BCB_PTAX
2021-08-12,5.2351,BCB_PTAX
2021-08-13,5.2474,BCB_PTAX
2021-08-16,5.2495,BCB_PTAX
2021-08-17,5.2585,BCB_PTAX
2021-08-18,5.3025,BCB_PTAX
2021-08-19,5.418,BCB_PTAX
2021-08-20,5.4274,BCB_PTAX
2021-08-23,5.3686,BCB_PTAX
2021-08-24,5.3017,BCB_PTAX
2021-08-25,5.2465,BCB_PTAX
2021-08-26,5.2429,BCB_PTAX
2021-08-27,5.22,BCB_PTAX
2021-08-30,5.1952,BCB_PTAX
2021-08-31,5.1433,BCB_PTAX
2021-09-01,5.1576,BCB_PTAX
2021-09-02,5.1735,BCB_PTAX
2021-09-03,5.1685,BCB_PTAX
2021-09-06,5.1773,BCB_PTAX
2021-09-08,5.2524,BCB_PTAX
2021-09-09,5.2825,BCB_PTAX
2021-09-10,5.2158,BCB_PTAX
2021-09-13,5.219,BCB_PTAX
2021-09-14,5.226,BCB_PTAX
2021-09-15,5.2576,BCB_PTAX
2021-09-16,5.2594,BCB_PTAX
2021-09-17,5.3103,BCB_PTAX
2021-09-20,5.3332,BCB_PTAX
2021-09-21,5.3044,BCB_PTAX
2021-09-22,5.2783,BCB_PTAX
2021-09-23,5.2891,BCB_PTAX
2021-09-24,5.3435,BCB_PTAX
2021-09-27,5.3478,BCB_PTAX
2021-09-28,5.4206,BCB_PTAX
2021-09-29,5.4173,BCB_PTAX
2021-09-30,5.4394,BCB_PTAX
2021-10-01,5.3911,BCB_PTAX
2021-10-04,5.4204,BCB_PTAX
2021-10-05,5.4611,BCB_PTAX
2021-10-06,5.5097,BCB_PTAX
2021-10-07,5.514,BCB_PTAX
2021-10-08,5.5084,BCB_PTAX
2021-10-11,5.5161,BCB_PTAX
2021-10-13,5.5471,BCB_PTAX
2021-10-14,5.4988,BCB_PTAX
2021-10-15,5.451,BCB_PTAX
2021-10-18,5.5193,BCB_PTAX
2021-10-19,5.5521,BCB_PTAX
2021-10-20,5.5571,BCB_PTAX
2021-10-21,5.6423,BCB_PTAX
2021-10-22,5.7117,BCB_PTAX
2021-10-25,5.5973,BCB_PTAX
2021-10-26,5.58,BCB_PTAX
2021-10-27,5.5667,BCB_PTAX
2021-10-28,5.6124,BCB_PTAX
2021-10-29,5.643,BCB_PTAX
2021-11-01,5.6694,BCB_PTAX
2021-11-03,5.6672,BCB_PTAX
2021-11-04,5.5942,BCB_PTAX
2021-11-05,5.5455,BCB_PTAX
2021-11-08,5.5627,BCB_PTAX
